,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
398,60,RL,102.0,12858,Pave,none,2,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,5,3,PConc,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1590.0,1590.0,GasA,5,Y,0.0,1627,707,0,2334,0.0,0.0,2,1,3,1,5,10,7,1,4.0,Attchd,2009.0,3.0,3.0,751.0,3.0,3.0,2,144,133,0,0,0,0,0.0,0.0,none,0,jan,2010,New,376162
399,20,RL,73.0,9300,Pave,none,3,Lvl,0,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,324.0,3,3,CBlock,3.0,3.0,1.0,3.0,697.0,1.0,0.0,571.0,1268.0,GasA,3,Y,0.0,1264,0,0,1264,1.0,0.0,1,0,3,1,3,6,7,2,4.0,Attchd,1960.0,1.0,2.0,461.0,3.0,3.0,2,0,0,0,0,143,0,0.0,0.0,none,0,apr,2010,WD ,167500
400,90,RL,64.0,7018,Pave,none,3,Bnk,0,Inside,2,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,3,3,CBlock,4.0,3.0,3.0,6.0,1086.0,1.0,0.0,0.0,1086.0,GasA,3,Y,0.0,1224,0,0,1224,2.0,0.0,0,2,2,2,3,6,7,2,3.0,Detchd,1979.0,1.0,2.0,528.0,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,none,0,jun,2009,WD ,153337
401,70,RH,54.0,6629,Pave,none,3,Lvl,0,Inside,2,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3.0,3.0,1.0,4.0,551.0,1.0,0.0,121.0,672.0,GasA,3,N,0.0,697,672,0,1369,1.0,0.0,2,0,3,1,3,6,7,0,0.0,Detchd,1930.0,1.0,1.0,300.0,3.0,3.0,2,147,0,0,0,0,0,0.0,0.0,none,0,jul,2009,WD ,103600
402,20,RL,75.0,10650,Pave,none,3,Lvl,0,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,4.0,3.0,2.0,182.0,5.0,712.0,0.0,894.0,GasA,3,Y,0.0,894,0,0,894,1.0,0.0,1,0,3,1,3,5,7,0,0.0,Attchd,1976.0,1.0,1.0,308.0,3.0,3.0,2,365,0,0,0,0,0,0.0,3.0,none,0,feb,2010,WD ,128200
403,160,FV,68.0,2117,Pave,none,3,Lvl,0,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4.0,3.0,1.0,6.0,378.0,1.0,0.0,378.0,756.0,GasA,5,Y,0.0,769,804,0,1573,0.0,0.0,2,1,3,1,4,5,7,0,0.0,Detchd,2000.0,1.0,2.0,440.0,3.0,3.0,2,0,32,0,0,0,0,0.0,0.0,none,0,jun,2010,WD ,177500
404,60,RL,105.0,13650,Pave,none,3,Lvl,0,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,4,3,PConc,4.0,3.0,4.0,6.0,578.0,1.0,0.0,1093.0,1671.0,GasA,5,Y,0.0,1687,563,0,2250,1.0,0.0,2,1,3,1,4,7,7,1,5.0,Attchd,2002.0,3.0,3.0,756.0,3.0,3.0,2,238,130,0,0,0,0,0.0,0.0,none,0,jun,2010,WD ,320000
405,60,RL,42.0,8433,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,683.0,1.0,0.0,111.0,794.0,GasA,5,Y,0.0,819,695,0,1514,1.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,2000.0,3.0,2.0,394.0,3.0,3.0,2,0,72,0,0,0,0,0.0,0.0,none,0,jun,2009,WD ,190000
406,160,RM,21.0,1680,Pave,none,3,Lvl,0,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,3,Y,0.0,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,201,0,0,0,0,0,0.0,0.0,none,0,apr,2006,WD ,91500
407,190,RM,50.0,6000,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,811.0,811.0,GasA,3,Y,3.0,811,576,0,1387,0.0,0.0,2,0,3,2,4,7,7,0,0.0,BuiltIn,1954.0,1.0,1.0,256.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,nov,2009,WD ,93000
408,70,C (all),50.0,8500,Pave,Pave,3,Lvl,0,Inside,2,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,649.0,649.0,GasA,3,N,0.0,649,668,0,1317,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Detchd,1920.0,1.0,1.0,250.0,3.0,2.0,0,0,54,172,0,0,0,0.0,3.0,none,0,jul,2008,WD ,40000
409,70,RM,60.0,6882,Pave,none,3,Lvl,0,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,684.0,684.0,GasA,3,Y,0.0,773,582,0,1355,0.0,0.0,1,1,3,1,4,7,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,136,0,115,0,0,0,0.0,0.0,none,0,mar,2007,WD ,127000
410,30,C (all),66.0,8712,Grvl,none,3,Lvl,0,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,756.0,756.0,GasA,4,Y,0.0,952,0,0,952,0.0,0.0,1,0,3,1,3,5,7,0,0.0,Detchd,1896.0,2.0,1.0,330.0,3.0,3.0,0,0,0,265,0,0,0,0.0,0.0,none,0,jun,2010,WD ,50138
411,20,RL,68.0,7917,Pave,none,2,Lvl,0,Corner,2,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,3.0,4.0,1.0,4.0,751.0,1.0,0.0,392.0,1143.0,GasA,3,Y,0.0,1113,0,0,1113,1.0,0.0,1,1,3,1,3,6,7,1,2.0,Attchd,1987.0,2.0,1.0,504.0,3.0,4.0,2,370,30,0,0,0,0,0.0,4.0,none,0,may,2007,WD ,148000
412,30,RM,71.0,6900,Pave,none,3,Lvl,0,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,403.0,3.0,125.0,212.0,740.0,GasA,5,Y,0.0,778,0,0,778,0.0,0.0,1,0,2,1,3,4,7,1,4.0,Detchd,1966.0,3.0,1.0,924.0,5.0,5.0,2,0,25,0,0,0,0,0.0,0.0,none,0,feb,2008,WD ,120500
413,50,RL,60.0,9900,Pave,none,3,Lvl,0,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,778.0,778.0,GasA,3,Y,0.0,944,545,0,1489,0.0,0.0,2,0,3,1,3,7,7,1,4.0,Detchd,1940.0,1.0,1.0,240.0,3.0,3.0,2,335,0,0,0,0,0,0.0,2.0,none,0,jul,2009,WD ,139500
414,20,RL,86.0,13286,Pave,none,2,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,5,3,PConc,5.0,3.0,1.0,6.0,1234.0,1.0,0.0,464.0,1698.0,GasA,5,Y,0.0,1698,0,0,1698,1.0,0.0,2,0,3,1,5,8,7,1,4.0,Attchd,2007.0,3.0,3.0,768.0,3.0,3.0,2,327,64,0,0,0,0,0.0,0.0,none,0,feb,2009,WD ,320000
415,70,RL,107.0,12888,Pave,none,3,Bnk,0,Inside,2,Sawyer,Feedr,Norm,1Fam,2Story,7,8,1937,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,288.0,1.0,0.0,717.0,1005.0,GasA,3,Y,0.0,1262,1005,0,2267,1.0,0.0,1,1,3,1,3,7,7,2,4.0,Attchd,1937.0,3.0,2.0,498.0,3.0,3.0,2,521,0,0,0,0,0,0.0,0.0,none,0,apr,2007,WD ,219000
416,20,RL,68.0,8885,Pave,none,2,Low,0,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,4.0,301.0,5.0,324.0,239.0,864.0,GasA,3,Y,0.0,902,0,0,902,1.0,0.0,1,0,2,1,3,5,7,0,0.0,Attchd,1983.0,1.0,2.0,484.0,3.0,3.0,2,164,0,0,0,0,0,0.0,3.0,none,0,jun,2006,WD ,131000
417,60,RL,62.0,8857,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,738.0,738.0,GasA,5,Y,0.0,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,7,1,4.0,Attchd,2006.0,2.0,2.0,440.0,3.0,3.0,2,100,30,0,0,0,0,0.0,0.0,none,0,mar,2007,New,171925
418,20,RL,53.0,14137,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,450.0,1.0,0.0,898.0,1348.0,GasA,4,Y,0.0,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,1996.0,1.0,2.0,404.0,3.0,3.0,2,0,39,0,0,0,0,0.0,0.0,none,0,nov,2008,WD ,177900
419,70,RL,53.0,6720,Pave,none,3,Lvl,0,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,585.0,585.0,GasA,3,N,0.0,851,585,0,1436,0.0,0.0,1,0,3,1,3,7,7,1,4.0,Detchd,1992.0,1.0,1.0,228.0,3.0,3.0,2,184,0,0,0,0,0,0.0,0.0,none,0,apr,2007,CWD,141500
420,60,RL,60.0,7500,Pave,none,3,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,476.0,1.0,0.0,476.0,952.0,GasA,4,Y,0.0,952,684,0,1636,1.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,1998.0,3.0,2.0,440.0,3.0,3.0,2,0,84,0,0,0,0,0.0,0.0,none,0,oct,2009,WD ,191000
421,20,RL,63.0,13072,Pave,none,3,Lvl,0,Inside,2,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,941.0,1.0,0.0,217.0,1158.0,GasA,5,Y,0.0,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,7,0,0.0,Detchd,2006.0,1.0,2.0,576.0,3.0,3.0,2,0,50,0,0,0,0,0.0,0.0,none,0,may,2006,New,158000
422,20,RL,67.0,10656,Pave,none,2,HLS,0,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1638.0,1638.0,GasA,5,Y,0.0,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,7,1,4.0,Attchd,2007.0,2.0,3.0,870.0,3.0,3.0,2,192,80,0,0,0,0,0.0,0.0,none,0,nov,2007,New,248900
423,50,RL,60.0,7200,Pave,none,3,Lvl,0,Corner,2,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4.0,3.0,1.0,5.0,569.0,1.0,0.0,162.0,731.0,GasA,5,Y,0.0,981,787,0,1768,1.0,0.0,1,1,3,1,4,7,7,2,3.0,Detchd,1939.0,1.0,1.0,240.0,3.0,3.0,2,0,0,264,0,0,0,0.0,3.0,none,0,jun,2007,WD ,175000
424,190,RL,80.0,8800,Pave,none,3,Lvl,0,Inside,2,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,3,4,PConc,3.0,3.0,3.0,5.0,901.0,4.0,252.0,34.0,1187.0,GasA,5,Y,0.0,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,6,2,3.0,Attchd,1965.0,2.0,1.0,299.0,3.0,3.0,2,200,25,211,0,0,0,0.0,3.0,Shed,460,jun,2006,WD ,185900
425,75,RM,60.0,10800,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,3.0,3.0,390.0,1.0,0.0,490.0,880.0,GasW,2,N,0.0,880,888,0,1768,0.0,0.0,1,1,2,1,3,6,7,2,3.0,Detchd,1914.0,1.0,2.0,320.0,3.0,3.0,0,0,341,0,0,0,0,0.0,0.0,none,0,oct,2006,WD ,163000
426,190,C (all),50.0,9000,Pave,none,3,Lvl,0,Inside,2,IDOTRR,Norm,Norm,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,3.0,3.0,3.0,1.0,0.0,1.0,0.0,660.0,660.0,GasA,3,N,0.0,1060,336,0,1396,0.0,0.0,2,0,4,2,3,8,5,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,none,0,oct,2006,WD ,115000
427,80,RL,80.0,13014,Pave,none,3,Lvl,0,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,3,3,CBlock,3.0,3.0,3.0,5.0,528.0,1.0,0.0,480.0,1008.0,GasA,3,Y,0.0,1096,0,0,1096,1.0,0.0,1,0,3,1,3,6,7,1,2.0,Attchd,1978.0,1.0,2.0,484.0,3.0,3.0,2,168,0,0,0,0,0,0.0,0.0,none,0,dec,2008,WD ,157500
428,60,RL,68.0,15896,Pave,none,1,Lvl,0,CulDSac,2,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,1.0,5.0,913.0,1.0,0.0,264.0,1177.0,GasA,5,Y,0.0,1223,1089,0,2312,1.0,0.0,2,1,4,1,4,8,7,1,3.0,BuiltIn,1999.0,3.0,3.0,658.0,3.0,3.0,2,298,0,0,0,0,0,0.0,0.0,none,0,may,2009,WD ,245000
429,120,RL,41.0,5395,Pave,none,2,HLS,0,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,733.0,1.0,0.0,604.0,1337.0,GasA,4,Y,0.0,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,7,1,3.0,Attchd,1993.0,2.0,2.0,462.0,3.0,3.0,2,96,0,70,168,0,0,0.0,0.0,none,0,oct,2008,WD ,180000
430,160,FV,68.0,5105,Pave,none,1,Lvl,0,FR2,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,239.0,1.0,0.0,312.0,551.0,GasA,5,Y,0.0,551,551,0,1102,0.0,0.0,2,1,2,1,4,4,7,0,0.0,Detchd,2004.0,1.0,2.0,480.0,3.0,3.0,2,0,60,0,0,0,0,0.0,0.0,none,0,mar,2007,WD ,148800
431,60,RL,75.0,9473,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,804.0,1.0,0.0,324.0,1128.0,GasA,5,Y,0.0,1128,903,0,2031,1.0,0.0,2,1,3,1,4,7,7,1,4.0,Attchd,2002.0,2.0,2.0,577.0,3.0,3.0,2,0,211,0,0,0,0,0.0,0.0,none,0,mar,2008,WD ,237000
432,30,RL,60.0,8400,Pave,none,3,Bnk,0,Inside,2,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,2.0,1.0,3.0,290.0,1.0,0.0,0.0,290.0,GasA,3,N,2.0,438,0,0,438,0.0,0.0,1,0,1,1,2,3,7,0,0.0,Detchd,1930.0,1.0,1.0,246.0,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,none,0,jan,2009,WD ,60000
433,85,RL,64.0,12102,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,3,3,CBlock,4.0,4.0,4.0,5.0,456.0,1.0,0.0,0.0,456.0,GasA,5,Y,0.0,1033,0,0,1033,0.0,1.0,1,0,3,1,3,6,7,0,0.0,BuiltIn,1976.0,2.0,2.0,504.0,2.0,3.0,2,224,0,0,0,0,0,0.0,0.0,none,0,apr,2008,WD ,165000
434,60,RL,41.0,10905,Pave,none,1,Lvl,0,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1129.0,1129.0,GasA,5,Y,0.0,1129,1198,0,2327,0.0,0.0,2,1,4,1,4,9,7,1,4.0,BuiltIn,2003.0,2.0,2.0,596.0,3.0,3.0,2,0,57,0,0,0,0,0.0,0.0,none,0,aug,2008,WD ,240000
435,20,RL,68.0,9556,Pave,none,2,Lvl,0,Corner,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1168.0,1168.0,GasA,4,Y,0.0,1187,0,0,1187,0.0,0.0,2,0,3,1,4,6,7,0,0.0,Attchd,1992.0,2.0,2.0,420.0,3.0,3.0,2,0,21,0,0,0,0,0.0,0.0,none,0,aug,2007,WD ,160000
436,190,RH,58.0,6430,Pave,none,3,Bnk,0,Corner,2,SWISU,Feedr,Norm,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,3.0,4.0,780.0,1.0,0.0,0.0,780.0,GasA,3,N,2.0,816,524,0,1340,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1945.0,1.0,1.0,440.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jul,2006,WD ,128000
437,90,RL,65.0,6040,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,3,PConc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,N,1.0,1152,0,0,1152,0.0,0.0,2,0,2,2,2,6,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,82000
438,20,RL,80.0,14695,Pave,none,2,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,3,4,CBlock,3.0,3.0,1.0,5.0,1387.0,1.0,0.0,175.0,1562.0,GasA,4,Y,0.0,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,7,2,4.0,Attchd,1966.0,1.0,2.0,542.0,3.0,3.0,2,0,110,0,0,342,0,0.0,2.0,none,0,jul,2009,WD ,256000
439,70,RM,50.0,9000,Pave,none,3,Lvl,0,Inside,2,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,1.0,5.0,624.0,1.0,0.0,26.0,650.0,GasA,5,Y,0.0,832,650,0,1482,0.0,1.0,1,0,3,1,3,7,7,0,0.0,Detchd,1930.0,1.0,2.0,324.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jul,2009,WD ,143000
440,20,RL,67.0,8368,Pave,none,2,HLS,0,Inside,2,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1689.0,1689.0,GasA,5,Y,0.0,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,2007.0,3.0,2.0,433.0,3.0,3.0,2,100,39,0,0,0,0,0.0,0.0,none,0,apr,2007,New,231713
441,190,RL,195.0,41600,Pave,none,2,Lvl,0,FR2,2,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,4.0,5.0,1047.0,1.0,0.0,53.0,1100.0,GasW,3,Y,0.0,1424,0,0,1424,1.0,0.0,1,1,3,1,3,7,4,0,0.0,2Types,1969.0,1.0,3.0,828.0,3.0,3.0,0,144,0,0,0,0,0,0.0,0.0,none,0,nov,2007,WD ,155000
442,20,RL,59.0,6490,Pave,none,3,Lvl,0,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,6.0,534.0,1.0,0.0,282.0,816.0,GasA,5,Y,0.0,816,0,0,816,0.0,1.0,1,0,2,1,3,4,7,0,0.0,Attchd,1983.0,1.0,1.0,264.0,3.0,3.0,2,315,0,0,0,0,0,0.0,2.0,none,0,apr,2008,WD ,128500
443,30,RL,60.0,7290,Pave,none,3,Lvl,0,Corner,2,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1228.0,1228.0,GasA,5,Y,0.0,1424,0,0,1424,0.0,0.0,2,0,2,1,3,7,7,1,4.0,Attchd,1921.0,1.0,1.0,312.0,3.0,3.0,2,0,0,90,0,0,0,0.0,0.0,none,0,apr,2008,WD ,168000
444,60,RL,68.0,7472,Pave,none,2,Lvl,0,CulDSac,2,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,3,3,CBlock,3.0,3.0,1.0,5.0,626.0,1.0,0.0,99.0,725.0,GasA,4,Y,0.0,725,754,0,1479,1.0,0.0,1,1,4,1,4,7,7,0,0.0,Attchd,1972.0,3.0,2.0,484.0,3.0,3.0,2,0,32,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,184000
445,190,RL,70.0,7000,Pave,none,3,Lvl,0,Inside,2,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,953.0,1.0,0.0,72.0,1025.0,GasA,3,Y,0.0,1025,0,0,1025,1.0,0.0,1,0,3,1,3,6,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,96,80,0,0,0,0,0.0,0.0,none,0,mar,2006,WD ,124000
446,20,RL,68.0,11717,Pave,none,2,Lvl,0,Inside,2,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1442.0,1442.0,GasA,3,Y,0.0,1442,0,0,1442,0.0,0.0,2,0,2,1,3,6,7,1,3.0,Attchd,1970.0,2.0,2.0,615.0,3.0,3.0,2,371,0,0,0,0,0,0.0,0.0,none,0,feb,2009,WD ,185000
447,60,RL,106.0,11194,Pave,none,2,Lvl,0,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1406.0,1406.0,GasA,5,Y,0.0,1454,482,0,1936,0.0,0.0,2,1,3,1,4,7,7,1,3.0,Attchd,2000.0,2.0,2.0,504.0,3.0,3.0,2,188,124,0,0,0,0,0.0,0.0,none,0,nov,2006,WD ,230500
448,60,RL,90.0,11250,Pave,none,2,Lvl,0,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,3,PConc,4.0,3.0,3.0,5.0,796.0,1.0,0.0,258.0,1054.0,GasA,5,Y,0.0,1070,869,0,1939,0.0,1.0,2,1,3,1,4,8,7,1,3.0,Attchd,1998.0,2.0,3.0,555.0,3.0,3.0,2,128,84,0,0,0,0,0.0,0.0,none,0,may,2006,WD ,227000
